timestamp,bin_id,fill_level,day_of_week,hour
2026-02-16 07:26:06.024212,BCN-CT-001,6.87,0,7
2026-02-16 08:26:06.024212,BCN-CT-001,7.92,0,8
2026-02-16 09:26:06.024212,BCN-CT-001,8.84,0,9
2026-02-16 10:26:06.024212,BCN-CT-001,9.93,0,10
2026-02-16 11:26:06.024212,BCN-CT-001,12.12,0,11
2026-02-16 12:26:06.024212,BCN-CT-001,12.95,0,12
2026-02-16 13:26:06.024212,BCN-CT-001,14.08,0,13
2026-02-16 14:26:06.024212,BCN-CT-001,14.96,0,14
2026-02-16 15:26:06.024212,BCN-CT-001,15.09,0,15
2026-02-16 16:26:06.024212,BCN-CT-001,18.35,0,16
2026-02-16 17:26:06.024212,BCN-CT-001,17.17,0,17
2026-02-16 18:26:06.024212,BCN-CT-001,19.13,0,18
2026-02-16 19:26:06.024212,BCN-CT-001,19.91,0,19
2026-02-16 20:26:06.024212,BCN-CT-001,20.19,0,20
2026-02-16 21:26:06.024212,BCN-CT-001,21.56,0,21
2026-02-16 22:26:06.024212,BCN-CT-001,23.13,0,22
2026-02-16 23:26:06.024212,BCN-CT-001,23.62,0,23
2026-02-17 00:26:06.024212,BCN-CT-001,23.88,1,0
2026-02-17 01:26:06.024212,BCN-CT-001,24.11,1,1
2026-02-17 02:26:06.024212,BCN-CT-001,24.46,1,2
2026-02-17 03:26:06.024212,BCN-CT-001,24.19,1,3
2026-02-17 04:26:06.024212,BCN-CT-001,25.64,1,4
2026-02-17 05:26:06.024212,BCN-CT-001,24.4,1,5
2026-02-17 06:26:06.024212,BCN-CT-001,3.38,1,6
2026-02-17 07:26:06.024212,BCN-CT-001,3.51,1,7
2026-02-17 08:26:06.024212,BCN-CT-001,5.33,1,8
2026-02-17 09:26:06.024212,BCN-CT-001,6.4,1,9
2026-02-17 10:26:06.024212,BCN-CT-001,7.54,1,10
2026-02-17 11:26:06.024212,BCN-CT-001,8.01,1,11
2026-02-17 12:26:06.024212,BCN-CT-001,9.62,1,12
2026-02-17 13:26:06.024212,BCN-CT-001,9.74,1,13
2026-02-17 14:26:06.024212,BCN-CT-001,12.88,1,14
2026-02-17 15:26:06.024212,BCN-CT-001,14.05,1,15
2026-02-17 16:26:06.024212,BCN-CT-001,14.92,1,16
2026-02-17 17:26:06.024212,BCN-CT-001,16.42,1,17
2026-02-17 18:26:06.024212,BCN-CT-001,17.12,1,18
2026-02-17 19:26:06.024212,BCN-CT-001,19.21,1,19
2026-02-17 20:26:06.024212,BCN-CT-001,20.58,1,20
2026-02-17 21:26:06.024212,BCN-CT-001,21.64,1,21
2026-02-17 22:26:06.024212,BCN-CT-001,22.94,1,22
2026-02-17 23:26:06.024212,BCN-CT-001,23.3,1,23
2026-02-18 00:26:06.024212,BCN-CT-001,22.64,2,0
2026-02-18 01:26:06.024212,BCN-CT-001,23.59,2,1
2026-02-18 02:26:06.024212,BCN-CT-001,24.03,2,2
2026-02-18 03:26:06.024212,BCN-CT-001,23.23,2,3
2026-02-18 04:26:06.024212,BCN-CT-001,23.98,2,4
2026-02-18 05:26:06.024212,BCN-CT-001,24.25,2,5
2026-02-18 06:26:06.024212,BCN-CT-001,24.23,2,6
2026-02-18 07:26:06.024212,BCN-CT-001,23.69,2,7
2026-02-18 08:26:06.024212,BCN-CT-001,26.01,2,8
2026-02-18 09:26:06.024212,BCN-CT-001,28.27,2,9
2026-02-18 10:26:06.024212,BCN-CT-001,28.95,2,10
2026-02-18 11:26:06.024212,BCN-CT-001,30.23,2,11
2026-02-18 12:26:06.024212,BCN-CT-001,30.81,2,12
2026-02-18 13:26:06.024212,BCN-CT-001,31.34,2,13
2026-02-18 14:26:06.024212,BCN-CT-001,31.41,2,14
2026-02-18 15:26:06.024212,BCN-CT-001,32.4,2,15
2026-02-18 16:26:06.024212,BCN-CT-001,34.72,2,16
2026-02-18 17:26:06.024212,BCN-CT-001,36.19,2,17
2026-02-18 18:26:06.024212,BCN-CT-001,37.48,2,18
2026-02-18 19:26:06.024212,BCN-CT-001,38.55,2,19
2026-02-18 20:26:06.024212,BCN-CT-001,41.45,2,20
2026-02-18 21:26:06.024212,BCN-CT-001,42.36,2,21
2026-02-18 22:26:06.024212,BCN-CT-001,44.14,2,22
2026-02-18 23:26:06.024212,BCN-CT-001,43.88,2,23
2026-02-19 00:26:06.024212,BCN-CT-001,43.03,3,0
2026-02-19 01:26:06.024212,BCN-CT-001,43.58,3,1
2026-02-19 02:26:06.024212,BCN-CT-001,44.44,3,2
2026-02-19 03:26:06.024212,BCN-CT-001,44.71,3,3
2026-02-19 04:26:06.024212,BCN-CT-001,43.69,3,4
2026-02-19 05:26:06.024212,BCN-CT-001,45.88,3,5
2026-02-19 06:26:06.024212,BCN-CT-001,44.8,3,6
2026-02-19 07:26:06.024212,BCN-CT-001,44.69,3,7
2026-02-19 08:26:06.024212,BCN-CT-001,46.47,3,8
2026-02-19 09:26:06.024212,BCN-CT-001,48.21,3,9
2026-02-19 10:26:06.024212,BCN-CT-001,47.7,3,10
2026-02-19 11:26:06.024212,BCN-CT-001,49.05,3,11
2026-02-19 12:26:06.024212,BCN-CT-001,50.27,3,12
2026-02-19 13:26:06.024212,BCN-CT-001,50.09,3,13
2026-02-19 14:26:06.024212,BCN-CT-001,51.21,3,14
2026-02-19 15:26:06.024212,BCN-CT-001,53.21,3,15
2026-02-19 16:26:06.024212,BCN-CT-001,54.64,3,16
2026-02-19 17:26:06.024212,BCN-CT-001,56.27,3,17
2026-02-19 18:26:06.024212,BCN-CT-001,56.6,3,18
2026-02-19 19:26:06.024212,BCN-CT-001,57.45,3,19
2026-02-19 20:26:06.024212,BCN-CT-001,58.72,3,20
2026-02-19 21:26:06.024212,BCN-CT-001,60.41,3,21
2026-02-19 22:26:06.024212,BCN-CT-001,62.29,3,22
2026-02-19 23:26:06.024212,BCN-CT-001,61.46,3,23
2026-02-20 00:26:06.024212,BCN-CT-001,61.7,4,0
2026-02-20 01:26:06.024212,BCN-CT-001,62.88,4,1
2026-02-20 02:26:06.024212,BCN-CT-001,63.91,4,2
2026-02-20 03:26:06.024212,BCN-CT-001,62.59,4,3
2026-02-20 04:26:06.024212,BCN-CT-001,64.94,4,4
2026-02-20 05:26:06.024212,BCN-CT-001,63.8,4,5
2026-02-20 06:26:06.024212,BCN-CT-001,1.64,4,6
2026-02-20 07:26:06.024212,BCN-CT-001,1.86,4,7
2026-02-20 08:26:06.024212,BCN-CT-001,4.05,4,8
2026-02-20 09:26:06.024212,BCN-CT-001,6.82,4,9
2026-02-20 10:26:06.024212,BCN-CT-001,5.62,4,10
2026-02-20 11:26:06.024212,BCN-CT-001,7.66,4,11
2026-02-20 12:26:06.024212,BCN-CT-001,10.06,4,12
2026-02-20 13:26:06.024212,BCN-CT-001,11.63,4,13
2026-02-20 14:26:06.024212,BCN-CT-001,13.02,4,14
2026-02-20 15:26:06.024212,BCN-CT-001,14.47,4,15
2026-02-20 16:26:06.024212,BCN-CT-001,16.64,4,16
2026-02-20 17:26:06.024212,BCN-CT-001,17.51,4,17
2026-02-20 18:26:06.024212,BCN-CT-001,18.7,4,18
2026-02-20 19:26:06.024212,BCN-CT-001,19.85,4,19
2026-02-20 20:26:06.024212,BCN-CT-001,21.66,4,20
2026-02-20 21:26:06.024212,BCN-CT-001,23.86,4,21
2026-02-20 22:26:06.024212,BCN-CT-001,25.67,4,22
2026-02-20 23:26:06.024212,BCN-CT-001,26.54,4,23
2026-02-21 00:26:06.024212,BCN-CT-001,25.39,5,0
2026-02-21 01:26:06.024212,BCN-CT-001,26.46,5,1
2026-02-21 02:26:06.024212,BCN-CT-001,26.05,5,2
2026-02-21 03:26:06.024212,BCN-CT-001,27.15,5,3
2026-02-21 04:26:06.024212,BCN-CT-001,27.3,5,4
2026-02-21 05:26:06.024212,BCN-CT-001,27.49,5,5
2026-02-21 06:26:06.024212,BCN-CT-001,28.1,5,6
2026-02-21 07:26:06.024212,BCN-CT-001,28.23,5,7
2026-02-21 08:26:06.024212,BCN-CT-001,31.11,5,8
2026-02-21 09:26:06.024212,BCN-CT-001,32.11,5,9
2026-02-21 10:26:06.024212,BCN-CT-001,33.0,5,10
2026-02-21 11:26:06.024212,BCN-CT-001,35.53,5,11
2026-02-21 12:26:06.024212,BCN-CT-001,36.66,5,12
2026-02-21 13:26:06.024212,BCN-CT-001,38.75,5,13
2026-02-21 14:26:06.024212,BCN-CT-001,40.53,5,14
2026-02-21 15:26:06.024212,BCN-CT-001,41.95,5,15
2026-02-21 16:26:06.024212,BCN-CT-001,43.83,5,16
2026-02-21 17:26:06.024212,BCN-CT-001,45.15,5,17
2026-02-21 18:26:06.024212,BCN-CT-001,47.35,5,18
2026-02-21 19:26:06.024212,BCN-CT-001,50.55,5,19
2026-02-21 20:26:06.024212,BCN-CT-001,51.91,5,20
2026-02-21 21:26:06.024212,BCN-CT-001,54.56,5,21
2026-02-21 22:26:06.024212,BCN-CT-001,55.09,5,22
2026-02-21 23:26:06.024212,BCN-CT-001,56.04,5,23
2026-02-22 00:26:06.024212,BCN-CT-001,56.7,6,0
2026-02-22 01:26:06.024212,BCN-CT-001,55.77,6,1
2026-02-22 02:26:06.024212,BCN-CT-001,57.53,6,2
2026-02-22 03:26:06.024212,BCN-CT-001,57.92,6,3
2026-02-22 04:26:06.024212,BCN-CT-001,57.05,6,4
2026-02-22 05:26:06.024212,BCN-CT-001,58.25,6,5
2026-02-22 06:26:06.024212,BCN-CT-001,58.89,6,6
2026-02-22 07:26:06.024212,BCN-CT-001,58.85,6,7
2026-02-22 08:26:06.024212,BCN-CT-001,60.74,6,8
2026-02-22 09:26:06.024212,BCN-CT-001,63.56,6,9
2026-02-22 10:26:06.024212,BCN-CT-001,65.77,6,10
2026-02-22 11:26:06.024212,BCN-CT-001,66.87,6,11
2026-02-22 12:26:06.024212,BCN-CT-001,68.4,6,12
2026-02-22 13:26:06.024212,BCN-CT-001,71.28,6,13
2026-02-22 14:26:06.024212,BCN-CT-001,72.43,6,14
2026-02-22 15:26:06.024212,BCN-CT-001,75.19,6,15
2026-02-22 16:26:06.024212,BCN-CT-001,76.49,6,16
2026-02-22 17:26:06.024212,BCN-CT-001,78.76,6,17
2026-02-22 18:26:06.024212,BCN-CT-001,79.91,6,18
2026-02-22 19:26:06.024212,BCN-CT-001,81.14,6,19
2026-02-22 20:26:06.024212,BCN-CT-001,82.56,6,20
2026-02-22 21:26:06.024212,BCN-CT-001,85.07,6,21
2026-02-22 22:26:06.024212,BCN-CT-001,87.88,6,22
2026-02-22 23:26:06.024212,BCN-CT-001,88.32,6,23
2026-02-23 00:26:06.024212,BCN-CT-001,89.47,0,0
2026-02-23 01:26:06.024212,BCN-CT-001,88.58,0,1
2026-02-23 02:26:06.024212,BCN-CT-001,88.6,0,2
2026-02-23 03:26:06.024212,BCN-CT-001,89.41,0,3
2026-02-23 04:26:06.024212,BCN-CT-001,89.67,0,4
2026-02-23 05:26:06.024212,BCN-CT-001,89.28,0,5
2026-02-23 06:26:06.024212,BCN-CT-001,89.52,0,6
2026-02-23 07:26:06.024212,BCN-CT-001,89.15,0,7
2026-02-23 08:26:06.024212,BCN-CT-001,1.46,0,8
2026-02-23 09:26:06.024212,BCN-CT-001,2.25,0,9
2026-02-23 10:26:06.024212,BCN-CT-001,4.16,0,10
2026-02-23 11:26:06.024212,BCN-CT-001,5.03,0,11
2026-02-23 12:26:06.024212,BCN-CT-001,4.46,0,12
2026-02-23 13:26:06.024212,BCN-CT-001,6.45,0,13
2026-02-23 14:26:06.024212,BCN-CT-001,8.18,0,14
2026-02-23 15:26:06.024212,BCN-CT-001,11.12,0,15
2026-02-23 16:26:06.024212,BCN-CT-001,9.96,0,16
2026-02-23 17:26:06.024212,BCN-CT-001,11.64,0,17
2026-02-23 18:26:06.024212,BCN-CT-001,13.59,0,18
2026-02-23 19:26:06.024212,BCN-CT-001,15.53,0,19
2026-02-23 20:26:06.024212,BCN-CT-001,15.76,0,20
2026-02-23 21:26:06.024212,BCN-CT-001,17.66,0,21
2026-02-23 22:26:06.024212,BCN-CT-001,19.29,0,22
2026-02-23 23:26:06.024212,BCN-CT-001,19.47,0,23
2026-02-24 00:26:06.024212,BCN-CT-001,20.15,1,0
2026-02-24 01:26:06.024212,BCN-CT-001,20.16,1,1
2026-02-24 02:26:06.024212,BCN-CT-001,18.91,1,2
2026-02-24 03:26:06.024212,BCN-CT-001,20.83,1,3
2026-02-24 04:26:06.024212,BCN-CT-001,19.89,1,4
2026-02-24 05:26:06.024212,BCN-CT-001,20.52,1,5
2026-02-24 06:26:06.024212,BCN-CT-001,2.26,1,6
2026-02-24 07:26:06.024212,BCN-CT-001,2.81,1,7
2026-02-24 08:26:06.024212,BCN-CT-001,4.18,1,8
2026-02-24 09:26:06.024212,BCN-CT-001,4.99,1,9
2026-02-24 10:26:06.024212,BCN-CT-001,6.6,1,10
2026-02-24 11:26:06.024212,BCN-CT-001,7.1,1,11
2026-02-24 12:26:06.024212,BCN-CT-001,8.87,1,12
2026-02-24 13:26:06.024212,BCN-CT-001,11.13,1,13
2026-02-24 14:26:06.024212,BCN-CT-001,11.66,1,14
2026-02-24 15:26:06.024212,BCN-CT-001,14.01,1,15
2026-02-24 16:26:06.024212,BCN-CT-001,14.87,1,16
2026-02-24 17:26:06.024212,BCN-CT-001,15.91,1,17
2026-02-24 18:26:06.024212,BCN-CT-001,17.36,1,18
2026-02-24 19:26:06.024212,BCN-CT-001,18.01,1,19
2026-02-24 20:26:06.024212,BCN-CT-001,19.76,1,20
2026-02-24 21:26:06.024212,BCN-CT-001,19.79,1,21
2026-02-24 22:26:06.024212,BCN-CT-001,20.68,1,22
2026-02-24 23:26:06.024212,BCN-CT-001,21.0,1,23
2026-02-25 00:26:06.024212,BCN-CT-001,21.64,2,0
2026-02-25 01:26:06.024212,BCN-CT-001,20.97,2,1
2026-02-25 02:26:06.024212,BCN-CT-001,20.61,2,2
2026-02-25 03:26:06.024212,BCN-CT-001,21.2,2,3
2026-02-25 04:26:06.024212,BCN-CT-001,22.01,2,4
2026-02-25 05:26:06.024212,BCN-CT-001,22.39,2,5
2026-02-25 06:26:06.024212,BCN-CT-001,22.24,2,6
2026-02-25 07:26:06.024212,BCN-CT-001,21.87,2,7
2026-02-25 08:26:06.024212,BCN-CT-001,23.29,2,8
2026-02-25 09:26:06.024212,BCN-CT-001,23.94,2,9
2026-02-25 10:26:06.024212,BCN-CT-001,24.63,2,10
2026-02-25 11:26:06.024212,BCN-CT-001,26.71,2,11
2026-02-25 12:26:06.024212,BCN-CT-001,27.08,2,12
2026-02-25 13:26:06.024212,BCN-CT-001,28.14,2,13
2026-02-25 14:26:06.024212,BCN-CT-001,30.49,2,14
2026-02-25 15:26:06.024212,BCN-CT-001,32.3,2,15
2026-02-25 16:26:06.024212,BCN-CT-001,33.07,2,16
2026-02-25 17:26:06.024212,BCN-CT-001,35.2,2,17
2026-02-25 18:26:06.024212,BCN-CT-001,35.94,2,18
2026-02-25 19:26:06.024212,BCN-CT-001,36.58,2,19
2026-02-25 20:26:06.024212,BCN-CT-001,37.14,2,20
2026-02-25 21:26:06.024212,BCN-CT-001,38.78,2,21
2026-02-25 22:26:06.024212,BCN-CT-001,39.49,2,22
2026-02-25 23:26:06.024212,BCN-CT-001,39.37,2,23
2026-02-26 00:26:06.024212,BCN-CT-001,39.24,3,0
2026-02-26 01:26:06.024212,BCN-CT-001,40.2,3,1
2026-02-26 02:26:06.024212,BCN-CT-001,40.08,3,2
2026-02-26 03:26:06.024212,BCN-CT-001,40.13,3,3
2026-02-26 04:26:06.024212,BCN-CT-001,40.29,3,4
2026-02-26 05:26:06.024212,BCN-CT-001,40.87,3,5
2026-02-26 06:26:06.024212,BCN-CT-001,40.42,3,6
2026-02-26 07:26:06.024212,BCN-CT-001,41.94,3,7
2026-02-26 08:26:06.024212,BCN-CT-001,42.69,3,8
2026-02-26 09:26:06.024212,BCN-CT-001,44.1,3,9
2026-02-26 10:26:06.024212,BCN-CT-001,45.08,3,10
2026-02-26 11:26:06.024212,BCN-CT-001,45.72,3,11
2026-02-26 12:26:06.024212,BCN-CT-001,47.59,3,12
2026-02-26 13:26:06.024212,BCN-CT-001,47.85,3,13
2026-02-26 14:26:06.024212,BCN-CT-001,50.55,3,14
2026-02-26 15:26:06.024212,BCN-CT-001,51.59,3,15
2026-02-26 16:26:06.024212,BCN-CT-001,52.82,3,16
2026-02-26 17:26:06.024212,BCN-CT-001,53.28,3,17
2026-02-26 18:26:06.024212,BCN-CT-001,55.74,3,18
2026-02-26 19:26:06.024212,BCN-CT-001,55.92,3,19
2026-02-26 20:26:06.024212,BCN-CT-001,58.05,3,20
2026-02-26 21:26:06.024212,BCN-CT-001,58.77,3,21
2026-02-26 22:26:06.024212,BCN-CT-001,59.88,3,22
2026-02-26 23:26:06.024212,BCN-CT-001,60.39,3,23
2026-02-27 00:26:06.024212,BCN-CT-001,60.48,4,0
2026-02-27 01:26:06.024212,BCN-CT-001,60.84,4,1
2026-02-27 02:26:06.024212,BCN-CT-001,60.97,4,2
2026-02-27 03:26:06.024212,BCN-CT-001,62.3,4,3
2026-02-27 04:26:06.024212,BCN-CT-001,61.88,4,4
2026-02-27 05:26:06.024212,BCN-CT-001,62.33,4,5
2026-02-27 06:26:06.024212,BCN-CT-001,3.88,4,6
2026-02-27 07:26:06.024212,BCN-CT-001,4.83,4,7
2026-02-27 08:26:06.024212,BCN-CT-001,4.71,4,8
2026-02-27 09:26:06.024212,BCN-CT-001,7.73,4,9
2026-02-27 10:26:06.024212,BCN-CT-001,10.04,4,10
2026-02-27 11:26:06.024212,BCN-CT-001,12.86,4,11
2026-02-27 12:26:06.024212,BCN-CT-001,15.72,4,12
2026-02-27 13:26:06.024212,BCN-CT-001,16.21,4,13
2026-02-27 14:26:06.024212,BCN-CT-001,20.06,4,14
2026-02-27 15:26:06.024212,BCN-CT-001,21.22,4,15
2026-02-27 16:26:06.024212,BCN-CT-001,23.85,4,16
2026-02-27 17:26:06.024212,BCN-CT-001,24.19,4,17
2026-02-27 18:26:06.024212,BCN-CT-001,26.92,4,18
2026-02-27 19:26:06.024212,BCN-CT-001,26.34,4,19
2026-02-27 20:26:06.024212,BCN-CT-001,28.91,4,20
2026-02-27 21:26:06.024212,BCN-CT-001,30.11,4,21
2026-02-27 22:26:06.024212,BCN-CT-001,31.77,4,22
2026-02-27 23:26:06.024212,BCN-CT-001,31.37,4,23
2026-02-28 00:26:06.024212,BCN-CT-001,31.64,5,0
2026-02-28 01:26:06.024212,BCN-CT-001,31.18,5,1
2026-02-28 02:26:06.024212,BCN-CT-001,31.74,5,2
2026-02-28 03:26:06.024212,BCN-CT-001,32.38,5,3
2026-02-28 04:26:06.024212,BCN-CT-001,32.36,5,4
2026-02-28 05:26:06.024212,BCN-CT-001,31.82,5,5
2026-02-28 06:26:06.024212,BCN-CT-001,32.27,5,6
2026-02-28 07:26:06.024212,BCN-CT-001,32.37,5,7
2026-02-28 08:26:06.024212,BCN-CT-001,35.05,5,8
2026-02-28 09:26:06.024212,BCN-CT-001,38.4,5,9
2026-02-28 10:26:06.024212,BCN-CT-001,42.66,5,10
2026-02-28 11:26:06.024212,BCN-CT-001,43.46,5,11
2026-02-28 12:26:06.024212,BCN-CT-001,42.81,5,12
2026-02-28 13:26:06.024212,BCN-CT-001,44.28,5,13
2026-02-28 14:26:06.024212,BCN-CT-001,46.68,5,14
2026-02-28 15:26:06.024212,BCN-CT-001,48.17,5,15
2026-02-28 16:26:06.024212,BCN-CT-001,51.09,5,16
2026-02-28 17:26:06.024212,BCN-CT-001,52.59,5,17
2026-02-28 18:26:06.024212,BCN-CT-001,54.97,5,18
2026-02-28 19:26:06.024212,BCN-CT-001,56.1,5,19
2026-02-28 20:26:06.024212,BCN-CT-001,58.53,5,20
2026-02-28 21:26:06.024212,BCN-CT-001,61.13,5,21
2026-02-28 22:26:06.024212,BCN-CT-001,62.77,5,22
2026-02-28 23:26:06.024212,BCN-CT-001,63.48,5,23
2026-03-01 00:26:06.024212,BCN-CT-001,63.54,6,0
2026-03-01 01:26:06.024212,BCN-CT-001,63.92,6,1
2026-03-01 02:26:06.024212,BCN-CT-001,64.73,6,2
2026-03-01 03:26:06.024212,BCN-CT-001,63.54,6,3
2026-03-01 04:26:06.024212,BCN-CT-001,64.93,6,4
2026-03-01 05:26:06.024212,BCN-CT-001,65.42,6,5
2026-03-01 06:26:06.024212,BCN-CT-001,65.83,6,6
2026-03-01 07:26:06.024212,BCN-CT-001,66.42,6,7
2026-03-01 08:26:06.024212,BCN-CT-001,68.36,6,8
2026-03-01 09:26:06.024212,BCN-CT-001,70.78,6,9
2026-03-01 10:26:06.024212,BCN-CT-001,73.08,6,10
2026-03-01 11:26:06.024212,BCN-CT-001,76.25,6,11
2026-03-01 12:26:06.024212,BCN-CT-001,77.3,6,12
2026-03-01 13:26:06.024212,BCN-CT-001,79.79,6,13
2026-03-01 14:26:06.024212,BCN-CT-001,82.81,6,14
2026-03-01 15:26:06.024212,BCN-CT-001,83.85,6,15
2026-03-01 16:26:06.024212,BCN-CT-001,84.4,6,16
2026-03-01 17:26:06.024212,BCN-CT-001,85.99,6,17
2026-03-01 18:26:06.024212,BCN-CT-001,86.57,6,18
2026-03-01 19:26:06.024212,BCN-CT-001,88.35,6,19
2026-03-01 20:26:06.024212,BCN-CT-001,4.19,6,20
2026-03-01 21:26:06.024212,BCN-CT-001,5.22,6,21
2026-03-01 22:26:06.024212,BCN-CT-001,6.97,6,22
2026-03-01 23:26:06.024212,BCN-CT-001,7.55,6,23
2026-03-02 00:26:06.024212,BCN-CT-001,7.45,0,0
2026-03-02 01:26:06.024212,BCN-CT-001,8.5,0,1
2026-03-02 02:26:06.024212,BCN-CT-001,8.56,0,2
2026-03-02 03:26:06.024212,BCN-CT-001,7.96,0,3
2026-03-02 04:26:06.024212,BCN-CT-001,8.54,0,4
2026-03-02 05:26:06.024212,BCN-CT-001,8.63,0,5
2026-03-02 06:26:06.024212,BCN-CT-001,8.69,0,6
2026-03-02 07:26:06.024212,BCN-CT-001,8.48,0,7
2026-03-02 08:26:06.024212,BCN-CT-001,11.15,0,8
2026-03-02 09:26:06.024212,BCN-CT-001,11.73,0,9
2026-03-02 10:26:06.024212,BCN-CT-001,12.4,0,10
2026-03-02 11:26:06.024212,BCN-CT-001,13.84,0,11
2026-03-02 12:26:06.024212,BCN-CT-001,16.11,0,12
2026-03-02 13:26:06.024212,BCN-CT-001,17.46,0,13
2026-03-02 14:26:06.024212,BCN-CT-001,18.35,0,14
2026-03-02 15:26:06.024212,BCN-CT-001,20.1,0,15
2026-03-02 16:26:06.024212,BCN-CT-001,21.71,0,16
2026-03-02 17:26:06.024212,BCN-CT-001,22.37,0,17
2026-03-02 18:26:06.024212,BCN-CT-001,24.71,0,18
2026-03-02 19:26:06.024212,BCN-CT-001,25.88,0,19
2026-03-02 20:26:06.024212,BCN-CT-001,27.75,0,20
2026-03-02 21:26:06.024212,BCN-CT-001,27.66,0,21
2026-03-02 22:26:06.024212,BCN-CT-001,28.98,0,22
2026-03-02 23:26:06.024212,BCN-CT-001,29.04,0,23
2026-03-03 00:26:06.024212,BCN-CT-001,29.89,1,0
2026-03-03 01:26:06.024212,BCN-CT-001,29.05,1,1
2026-03-03 02:26:06.024212,BCN-CT-001,29.23,1,2
2026-03-03 03:26:06.024212,BCN-CT-001,30.35,1,3
2026-03-03 04:26:06.024212,BCN-CT-001,29.26,1,4
2026-03-03 05:26:06.024212,BCN-CT-001,29.53,1,5
2026-03-03 06:26:06.024212,BCN-CT-001,2.29,1,6
2026-03-03 07:26:06.024212,BCN-CT-001,3.6,1,7
2026-03-03 08:26:06.024212,BCN-CT-001,4.09,1,8
2026-03-03 09:26:06.024212,BCN-CT-001,5.73,1,9
2026-03-03 10:26:06.024212,BCN-CT-001,8.31,1,10
2026-03-03 11:26:06.024212,BCN-CT-001,8.5,1,11
2026-03-03 12:26:06.024212,BCN-CT-001,9.55,1,12
2026-03-03 13:26:06.024212,BCN-CT-001,11.02,1,13
2026-03-03 14:26:06.024212,BCN-CT-001,11.95,1,14
2026-03-03 15:26:06.024212,BCN-CT-001,12.24,1,15
2026-03-03 16:26:06.024212,BCN-CT-001,13.83,1,16
2026-03-03 17:26:06.024212,BCN-CT-001,15.44,1,17
2026-03-03 18:26:06.024212,BCN-CT-001,16.79,1,18
2026-03-03 19:26:06.024212,BCN-CT-001,16.98,1,19
2026-03-03 20:26:06.024212,BCN-CT-001,18.31,1,20
2026-03-03 21:26:06.024212,BCN-CT-001,19.35,1,21
2026-03-03 22:26:06.024212,BCN-CT-001,20.8,1,22
2026-03-03 23:26:06.024212,BCN-CT-001,19.68,1,23
2026-03-04 00:26:06.024212,BCN-CT-001,20.78,2,0
2026-03-04 01:26:06.024212,BCN-CT-001,21.03,2,1
2026-03-04 02:26:06.024212,BCN-CT-001,21.21,2,2
2026-03-04 03:26:06.024212,BCN-CT-001,21.09,2,3
2026-03-04 04:26:06.024212,BCN-CT-001,21.16,2,4
2026-03-04 05:26:06.024212,BCN-CT-001,21.27,2,5
2026-03-04 06:26:06.024212,BCN-CT-001,21.64,2,6
2026-03-04 07:26:06.024212,BCN-CT-001,22.41,2,7
2026-03-04 08:26:06.024212,BCN-CT-001,22.45,2,8
2026-03-04 09:26:06.024212,BCN-CT-001,24.0,2,9
2026-03-04 10:26:06.024212,BCN-CT-001,24.36,2,10
2026-03-04 11:26:06.024212,BCN-CT-001,25.49,2,11
2026-03-04 12:26:06.024212,BCN-CT-001,27.33,2,12
2026-03-04 13:26:06.024212,BCN-CT-001,29.41,2,13
2026-03-04 14:26:06.024212,BCN-CT-001,30.9,2,14
2026-03-04 15:26:06.024212,BCN-CT-001,32.78,2,15
2026-03-04 16:26:06.024212,BCN-CT-001,32.79,2,16
2026-03-04 17:26:06.024212,BCN-CT-001,34.2,2,17
2026-03-04 18:26:06.024212,BCN-CT-001,35.31,2,18
2026-03-04 19:26:06.024212,BCN-CT-001,35.75,2,19
2026-03-04 20:26:06.024212,BCN-CT-001,36.79,2,20
2026-03-04 21:26:06.024212,BCN-CT-001,37.26,2,21
2026-03-04 22:26:06.024212,BCN-CT-001,39.93,2,22
2026-03-04 23:26:06.024212,BCN-CT-001,39.78,2,23
2026-03-05 00:26:06.024212,BCN-CT-001,39.79,3,0
2026-03-05 01:26:06.024212,BCN-CT-001,39.4,3,1
2026-03-05 02:26:06.024212,BCN-CT-001,40.29,3,2
2026-03-05 03:26:06.024212,BCN-CT-001,40.8,3,3
2026-03-05 04:26:06.024212,BCN-CT-001,41.11,3,4
2026-03-05 05:26:06.024212,BCN-CT-001,40.69,3,5
2026-03-05 06:26:06.024212,BCN-CT-001,41.08,3,6
2026-03-05 07:26:06.024212,BCN-CT-001,42.32,3,7
2026-03-05 08:26:06.024212,BCN-CT-001,42.21,3,8
2026-03-05 09:26:06.024212,BCN-CT-001,43.2,3,9
2026-03-05 10:26:06.024212,BCN-CT-001,44.06,3,10
2026-03-05 11:26:06.024212,BCN-CT-001,45.59,3,11
2026-03-05 12:26:06.024212,BCN-CT-001,47.17,3,12
2026-03-05 13:26:06.024212,BCN-CT-001,48.24,3,13
2026-03-05 14:26:06.024212,BCN-CT-001,49.95,3,14
2026-03-05 15:26:06.024212,BCN-CT-001,50.1,3,15
2026-03-05 16:26:06.024212,BCN-CT-001,52.72,3,16
2026-03-05 17:26:06.024212,BCN-CT-001,52.25,3,17
2026-03-05 18:26:06.024212,BCN-CT-001,55.23,3,18
2026-03-05 19:26:06.024212,BCN-CT-001,54.54,3,19
2026-03-05 20:26:06.024212,BCN-CT-001,57.08,3,20
2026-03-05 21:26:06.024212,BCN-CT-001,58.24,3,21
